DataYear,ID,PropertyName,ReportingStatus,Address,ZIPCode,ChicagoEnergyRating,ExemptFromChicagoEnergyRating,CommunityArea,PrimaryPropertyType,GrossFloorArea,YearBuilt,NumberOfBuildings,WaterUse,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,TotalGHGEmissions,GHGIntensity,Latitude,Longitude,Location,Row_ID,Wards,CommunityAreas,ZipCodes,CensusTracts,HistoricalWards2003-2015
2021,159156,"AG One East Delaware Owner, LLC",Submitted,1 E Delaware Pl,60611,2.5,False,NEAR NORTH SIDE,Multifamily Housing,596499.0,1989.0,1,,56,12047737.9,19415700.0,0.0,0.0,,62.1,106.9,64.7,108.2,2752.0,5.4,41.89877964,-87.6278525,"(41.89877964, -87.6278525)",2021-159156,11,37,21182.0,104,22
2016,159245,Maple Pointe Apartments: Maple Pointe Apartments,Submitted,150 West Maple Street,60610,nan,,NEAR NORTH SIDE,Multifamily Housing,207540.0,1996.0,1,,4,6843356.3,29220202.3,,,,173.8,251.4,168.7,246.0,2813.4,13.6,41.90205446,-87.63398256,"(41.90205446, -87.63398256)",2016-159245,46,37,14926.0,310,51
2017,159245,Maple Pointe Apartments: Maple Pointe Apartments,Submitted,150 West Maple Street,60610,nan,,NEAR NORTH SIDE,Multifamily Housing,207540.0,1996.0,1,,12,6054833.0,23866000.0,,,,144.2,212.4,145.8,214.1,2387.1,11.5,41.90205446,-87.63398256,"(41.90205446, -87.63398256)",2017-159245,46,37,14926.0,310,51
2021,159245,Maple Pointe Apartments,Submitted,150 W Maple St,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,279955.0,1996.0,1,,70,6056416.0,14497675.3,0.0,0.0,,73.4,114.9,78.4,119.1,1635.1,5.8,41.90205446,-87.63398256,"(41.90205446, -87.63398256)",2021-159245,46,37,14926.0,310,51
2015,159247,Patrick Sullivan Apartments,Submitted,1633 W. MADISON ST,60612,nan,,NEAR WEST SIDE,Multifamily Housing,367510.0,1965.0,1,,72,5921471.0,25512402.0,,,,85.5,123.5,87.4,125.4,2545.0,6.9,41.88068367,-87.66808143,"(41.88068367, -87.66808143)",2015-159247,46,29,21184.0,90,48
2016,159247,Patrick Sullivan Apartments,Submitted,1633 W. MADISON ST,60612,nan,,NEAR WEST SIDE,Multifamily Housing,367510.0,1965.0,1,,89,6161979.9,19043455.1,,,,68.6,107.1,72.1,110.8,2147.3,5.8,41.88068367,-87.66808143,"(41.88068367, -87.66808143)",2016-159247,46,29,21184.0,90,48
2017,159247,Patrick Sullivan Apartments,Submitted,1633 W. MADISON ST,60612,nan,,NEAR WEST SIDE,Multifamily Housing,367510.0,1965.0,1,,69,6531128.0,24074817.0,,,,83.3,124.6,83.3,124.6,2486.3,6.8,41.88068367,-87.66808143,"(41.88068367, -87.66808143)",2017-159247,46,29,21184.0,90,48
2018,159247,Patrick Sullivan Apartments,Submitted,1633 W. MADISON ST,60612,3.5,False,NEAR WEST SIDE,Multifamily Housing,367510.0,1965.0,1,12821.0,76,7017242.0,22581813.0,,,,80.5,118.0,81.4,118.9,2366.8,6.4,41.88068367,-87.66808143,"(41.88068367, -87.66808143)",2018-159247,46,29,21184.0,90,48
2016,159249,"Onni Atrium Apartments, LP",Submitted,300 W. Hill St,60610,nan,,NEAR NORTH SIDE,Multifamily Housing,143463.0,1976.0,1,,14,4592234.7,8692990.5,,,,92.6,164.1,97.7,166.9,1308.2,9.1,41.90328312,-87.63608186,"(41.90328312, -87.63608186)",2016-159249,46,37,14926.0,148,41
2017,159249,"Onni Atrium Apartments, LP",Submitted,300 W. Hill St,60610,nan,,NEAR NORTH SIDE,Multifamily Housing,143463.0,1976.0,1,,11,4492423.0,8887827.0,,,,93.3,163.4,97.9,168.0,1302.7,9.1,41.90328312,-87.63608186,"(41.90328312, -87.63608186)",2017-159249,46,37,14926.0,148,41
2018,159249,"Onni Atrium Apartments, LP",Submitted,303 W. Division St,60610,2.5,False,NEAR NORTH SIDE,Multifamily Housing,143463.0,1976.0,1,5200.0,36,4299437.3,10252818.0,,,,101.4,159.0,100.7,156.7,1259.8,8.8,41.9037037,-87.63678593,"(41.9037037, -87.63678593)",2018-159249,46,37,14926.0,148,41
2019,159249,Atrium Village,Submitted,303 W Division St,60610,1.0,False,NEAR NORTH SIDE,Multifamily Housing,143463.0,1976.0,1,,29,3981261.5,11567124.3,,,,108.4,162.4,106.8,,1276.7,8.9,41.9037037,-87.63678593,"(41.9037037, -87.63678593)",2019-159249,46,37,14926.0,148,41
2021,159249,"Onni Atrium Apartments, LP",Submitted,303 W Division St,60610,1.0,False,NEAR NORTH SIDE,Multifamily Housing,143463.0,1976.0,1,,27,4140932.9,11046531.4,0.0,0.0,,105.9,161.7,111.3,164.5,1178.2,8.2,41.9037037,-87.63678593,"(41.9037037, -87.63678593)",2021-159249,46,37,14926.0,148,41
2016,159250,Van Buren Park Apartments,Submitted,2045 W. Jackson Blvd,60612,nan,,NEAR WEST SIDE,Multifamily Housing,210619.0,1983.0,14,,55,8430901.9,4438184.6,,,,61.1,147.8,62.1,148.3,1789.7,8.5,41.87719859,-87.6783517,"(41.87719859, -87.6783517)",2016-159250,46,29,21184.0,89,48
2017,159250,Van Buren Park Apartments,Submitted,2045 W. Jackson Blvd,60612,nan,,NEAR WEST SIDE,Multifamily Housing,210619.0,1983.0,14,,68,7340154.0,4378714.0,,,,55.6,131.3,58.9,138.9,1589.7,7.5,41.87719859,-87.6783517,"(41.87719859, -87.6783517)",2017-159250,46,29,21184.0,89,48
2018,159250,Van Buren Park Apartments,Submitted,2045 W. Jackson Blvd,60612,4.0,False,NEAR WEST SIDE,Multifamily Housing,210619.0,1983.0,14,5837.0,73,7598343.2,4901839.8,,,,59.3,125.5,56.5,116.9,1524.5,7.2,41.87719859,-87.6783517,"(41.87719859, -87.6783517)",2018-159250,46,29,21184.0,89,48
2019,159250,Van Buren Park Apartments,Submitted,2045 W Jackson Blvd,60612,3.0,False,NEAR WEST SIDE,Multifamily Housing,210619.0,1983.0,14,9690.0,69,8000730.6,4640470.7,,,,60.0,129.5,58.9,,1577.5,7.5,41.87719859,-87.6783517,"(41.87719859, -87.6783517)",2019-159250,46,29,21184.0,89,48
2021,159250,Van Buren Park Apartments,Submitted,2045 W Jackson Blvd,60612,3.5,False,NEAR WEST SIDE,Multifamily Housing,210619.0,1983.0,14,,71,7241666.3,5765081.9,0.0,0.0,,61.8,125.0,63.8,127.9,1340.5,6.4,41.87719859,-87.6783517,"(41.87719859, -87.6783517)",2021-159250,46,29,21184.0,89,48
2015,159276,"Foxboro Properties, LLC",Submitted,6201 S. Emerald,60621,nan,,ENGLEWOOD,Office,85641.0,1995.0,1,,71,4706107.0,1722190.0,,,,75.09999999999998,193.7,76.59999999999998,194.5,1037.0,12.1,41.770346,-87.64317099999998,"(41.770346, -87.643171)",2015-159276,32,66,21559.0,479,31
2016,159276,"Foxboro Properties, LLC",Submitted,6201 S. Emerald,60621,nan,,ENGLEWOOD,Office,85641.0,1995.0,1,,72,4866463.9,1237073.6,,,,71.3,193.6,72.7,193.4,962.7,11.2,41.770346,-87.643171,"(41.770346, -87.643171)",2016-159276,32,66,21559.0,479,31
2017,159276,"Foxboro Properties, LLC",Submitted,6201 S. Emerald,60621,nan,,ENGLEWOOD,Office,85641.0,1995.0,1,,76,4622230.0,785119.0,,,,63.1,179.1,64.6,181.1,896.3,10.5,41.770346,-87.643171,"(41.770346, -87.643171)",2017-159276,32,66,21559.0,479,31
2018,159276,"Foxboro Properties, LLC",Submitted,6201 S. Emerald,60621,3.0,False,ENGLEWOOD,Office,86800.0,1995.0,1,634.0,58,4476335.9,1395524.0,,,,67.6,161.3,67.3,161.6,818.8,9.4,41.770346,-87.643171,"(41.770346, -87.643171)",2018-159276,32,66,21559.0,479,31
2019,159276,"Foxboro Properties, LLC",Submitted,6201 S Emerald Dr,60621,3.0,False,ENGLEWOOD,Office,86800.0,1995.0,1,,65,4536110.7,1500114.7,,,,69.5,164.5,68.7,,834.3,9.6,41.770346,-87.643171,"(41.770346, -87.643171)",2019-159276,32,66,21559.0,479,31
2021,159276,DCFS,Submitted,6201 S Emerald Dr,60621,2.0,False,ENGLEWOOD,Other - Public Services,80000.0,1985.0,1,,,4002374.9,1207130.0,0.0,0.0,,65.1,155.9,65.9,154.8,635.8,7.9,41.770346,-87.643171,"(41.770346, -87.643171)",2021-159276,32,66,21559.0,479,31
2015,159283,401 South Clinton,Submitted,401 S Clinton St,60607,nan,,NEAR WEST SIDE,Office,163900.0,1996.0,1,,30,16407059.0,,,,,100.1,314.3,100.8,316.4,3296.0,20.1,41.87634749,-87.64069198,"(41.87634749, -87.64069198)",2015-159283,26,29,14917.0,97,48
2016,159283,401 South Clinton,Submitted,401 S Clinton St,60607,nan,,NEAR WEST SIDE,Office,163900.0,1996.0,1,,33,16021441.8,,,,,97.8,306.9,97.6,306.4,2953.1,18.0,41.87634749,-87.64069198,"(41.87634749, -87.64069198)",2016-159283,26,29,14917.0,97,48
2017,159283,401 South Clinton,Submitted,401 S Clinton St,60607,nan,,NEAR WEST SIDE,Office,163900.0,1996.0,1,,36,15374933.0,,,,,93.8,294.6,95.8,301.0,2842.7,17.3,41.87634749,-87.64069198,"(41.87634749, -87.64069198)",2017-159283,26,29,14917.0,97,48
2018,159283,401 South Clinton,Submitted,401 S Clinton St,60607,1.5,False,NEAR WEST SIDE,Office,163900.0,1996.0,1,1699.0,23,14868878.4,,,,,90.7,254.0,90.7,254.0,2473.6,15.1,41.87634749,-87.64069198,"(41.87634749, -87.64069198)",2018-159283,26,29,14917.0,97,48
2019,159283,401 S Clinton St,Submitted,401 S Clinton St,60607,1.0,False,NEAR WEST SIDE,Office,163900.0,1996.0,1,,29,15243935.7,,,,,93.0,260.4,92.4,,2536.0,15.5,41.87634749,-87.64069198,"(41.87634749, -87.64069198)",2019-159283,26,29,14917.0,97,48
2021,159283,401 South Clinton,Submitted,401 S Clinton St,60607,3.0,False,NEAR WEST SIDE,Office,163900.0,1996.0,1,,46,12066582.4,0.0,0.0,0.0,,73.6,206.1,73.6,206.1,1723.4,10.5,41.87634749,-87.64069198,"(41.87634749, -87.64069198)",2021-159283,26,29,14917.0,97,48
2015,159287,Medical District Apartments,Submitted,901-903 S Ashland Ave,60607,nan,,NEAR WEST SIDE,Multifamily Housing,343718.0,1971.0,1,,38,9666626.0,23279747.0,,,,95.9,159.4,99.9,163.6,3179.0,9.2,41.86976757,-87.66601375,"(41.86976757, -87.66601375)",2015-159287,23,29,14917.0,758,48
2017,159287,Scio at Medical District Apartments,Submitted,901-903 S Ashland Ave,60607,nan,,NEAR WEST SIDE,Multifamily Housing,343718.0,1971.0,2,,59,8804130.0,18910206.0,,,,80.6,138.2,85.8,143.3,2632.2,7.7,41.86976757,-87.66601375,"(41.86976757, -87.66601375)",2017-159287,23,29,14917.0,758,48
2018,159287,Scio at Medical District Apartments,Submitted,901-903 S Ashland Ave,60607,3.0,False,NEAR WEST SIDE,Multifamily Housing,343718.0,1971.0,2,10184.0,65,8988958.4,19608388.5,,,,83.2,133.1,82.8,130.3,2536.9,7.4,41.86976757,-87.66601375,"(41.86976757, -87.66601375)",2018-159287,23,29,14917.0,758,48
2019,159287,Medical District Apartments,Submitted,901 903 S Ashland Ave,60607,2.5,False,NEAR WEST SIDE,Multifamily Housing,343718.0,1971.0,2,,58,9204839.0,19959295.2,,,,84.8,,,,,,41.86976757,-87.66601375,"(41.86976757, -87.66601375)",2019-159287,23,29,14917.0,758,48
2021,159287,Scio at Medical District Apartments,Submitted,901 903 S Ashland Ave,60607,2.0,False,NEAR WEST SIDE,Multifamily Housing,466294.0,1971.0,2,,45,10640243.5,18758296.2,0.0,0.0,,85.5,144.0,89.2,145.9,2516.1,7.3,41.86976757,-87.66601375,"(41.86976757, -87.66601375)",2021-159287,23,29,14917.0,758,48
2021,159288,Atrio Apartments (md104),Submitted,1926 1960 W HARRISON ST,60612,4.0,False,NEAR WEST SIDE,Multifamily Housing,258445.0,1964.0,1,,100,1226377.9,7831932.3,0.0,0.0,,36.2,46.6,40.6,51.2,591.2,2.4,41.87466556,-87.67460693,"(41.87466556, -87.67460693)",2021-159288,23,29,21184.0,90,48
2016,159298,YUSUF INDIANA,Submitted,1911 S INDIANA AVE,60647,nan,,NEAR SOUTH SIDE,Office,125265.0,1994.0,1,,16,12068168.9,1425486.8,,,,107.7,314.5,107.5,310.8,2300.1,18.4,41.85635481,-87.62186424,"(41.85635481, -87.62186424)",2016-159298,9,34,21194.0,374,48
2017,159298,YUSUF INDIANA,Submitted,1911 S INDIANA AVE,60647,nan,,NEAR SOUTH SIDE,Office,125265.0,1994.0,1,,15,11969429.0,1669044.0,,,,108.9,314.0,110.6,315.9,2301.7,18.4,41.85635481,-87.62186424,"(41.85635481, -87.62186424)",2017-159298,9,34,21194.0,374,48
2019,159298,YUSUF INDIANA,Submitted,1911 S Indiana Ave,60647,1.0,False,NEAR SOUTH SIDE,Office,125265.0,1994.0,1,,9,13097163.3,2019751.6,,,,120.7,,,,,,41.85635481,-87.62186424,"(41.85635481, -87.62186424)",2019-159298,9,34,21194.0,374,48
2015,159302,Montclare Senior Residences Phase I and Montclare Senior Residences Phase II,Submitted,6640-6650 W. Belden Ave.,60707,nan,,MONTCLARE,Multifamily Housing,294290.0,2004.0,1,,70,6478405.0,15955317.0,,,,76.2,126.1,77.09999999999998,126.9,2149.0,7.3,41.92089131,-87.79110941,"(41.92089131, -87.79110941)",2015-159302,7,18,4454.0,136,39
2016,159302,Montclare Senior Residences Phase I and Montclare Senior Residences Phase II,Submitted,6640-6650 W. Belden Ave.,60707,nan,,MONTCLARE,Multifamily Housing,294290.0,2004.0,1,,75,6522201.8,15134340.1,,,,73.6,123.6,78.7,129.0,2006.0,6.8,41.92089131,-87.79110941,"(41.92089131, -87.79110941)",2016-159302,7,18,4454.0,136,39
2017,159302,Montclare Senior Residences Phase I and Montclare Senior Residences Phase II,Submitted,6640-6650 W. Belden Ave.,60707,nan,,MONTCLARE,Multifamily Housing,294290.0,2004.0,1,,73,6128846.0,15611749.0,,,,73.9,121.1,79.6,127.1,1962.4,6.7,41.92089131,-87.79110941,"(41.92089131, -87.79110941)",2017-159302,7,18,4454.0,136,39
2018,159302,Montclare Senior Residences Phase I and Montclare Senior Residences Phase II,Submitted,6640-6650 W. Belden Ave.,60707,3.5,False,MONTCLARE,Multifamily Housing,294290.0,2004.0,1,13580.0,75,6072933.5,17434640.4,,,,79.9,120.0,82.1,122.3,1936.4,6.6,41.92089131,-87.79110941,"(41.92089131, -87.79110941)",2018-159302,7,18,4454.0,136,39
2019,159302,Montclare Senior Residences Phase I and Montclare Senior Residences Phase II,Submitted,6640 50 W Belden Ave,60707,3.5,False,MONTCLARE,Multifamily Housing,294290.0,2004.0,1,,74,5950998.9,17274107.3,,,,78.9,,,,,,41.92089131,-87.79110941,"(41.92089131, -87.79110941)",2019-159302,7,18,4454.0,136,39
2021,159302,Montclare Senior Residences Phase I and Montclare Senior Residences Phase II,Submitted,6640 50 W Belden Ave,60707,3.5,False,MONTCLARE,Multifamily Housing,374357.0,2004.0,1,,77,6246788.5,14617246.6,0.0,0.0,,70.9,111.6,75.9,115.4,1668.6,5.7,41.92089131,-87.79110941,"(41.92089131, -87.79110941)",2021-159302,7,18,4454.0,136,39
2015,159310,(ILCH2138) - The Lex [external],Submitted,2138 S. Indiana,60616,nan,,NEAR SOUTH SIDE,Multifamily Housing,571942.0,2007.0,1,,43,15707889.0,19794002.0,,,,62.1,122.6,63.4,124.8,4207.0,7.4,41.85321746,-87.62304215,"(41.85321746, -87.62304215)",2015-159310,9,34,21194.0,374,48
2016,159310,(ILCH2138) - The Lex [external],Submitted,2138 S. Indiana,60616,nan,,NEAR SOUTH SIDE,Multifamily Housing,441959.0,2007.0,1,,24,16445253.1,19794001.6,,,,82.0,163.9,82.0,163.8,4082.6,9.2,41.85321746,-87.62304215,"(41.85321746, -87.62304215)",2016-159310,9,34,21194.0,374,48
2017,159310,(ILCH2138) - The Lex [external],Submitted,2138 S. Indiana,60616,nan,,NEAR SOUTH SIDE,Multifamily Housing,441959.0,2007.0,1,,25,14529473.0,22376446.0,,,,83.5,156.4,85.7,159.4,3874.9,8.8,41.85321746,-87.62304215,"(41.85321746, -87.62304215)",2017-159310,9,34,21194.0,374,48
2019,159310,(ILCH2138) - The Lex [external],Submitted,2138 S Indiana Ave,60616,2.0,False,NEAR SOUTH SIDE,Multifamily Housing,304596.0,2009.0,2,9150.0,41,10572798.5,16228499.7,,,,88.0,153.1,87.0,,2620.9,8.6,41.85321746,-87.62304215,"(41.85321746, -87.62304215)",2019-159310,9,34,21194.0,374,48
2021,159310,Arrive Lex - Trinity,Submitted,2138 S Indiana Ave,60616,1.0,False,NEAR SOUTH SIDE,Multifamily Housing,451466.0,2009.0,2,,11,16763196.9,19755812.6,0.0,0.0,,94.3,174.8,94.3,174.8,3443.6,8.9,41.85321746,-87.62304215,"(41.85321746, -87.62304215)",2021-159310,9,34,21194.0,374,48
2015,159311,(ILCH1212) - Park Michigan [external],Submitted,1212 S. Michigan Ave.,60605,nan,,NEAR SOUTH SIDE,Multifamily Housing,401918.0,1982.0,1,,53,8760706.0,20448078.0,,,,72.7,121.9,72.7,121.9,2846.0,7.1,41.86688247,-87.62463952,"(41.86688247, -87.62463952)",2015-159311,9,34,14913.0,374,48
2016,159311,(ILCH1212) - Park Michigan [external],Submitted,1212 S. Michigan Ave.,60605,nan,,NEAR SOUTH SIDE,Multifamily Housing,325968.0,1982.0,1,,1,18920253.1,20448077.9,,,,120.8,248.1,120.8,248.1,4573.5,14.0,41.86688247,-87.62463952,"(41.86688247, -87.62463952)",2016-159311,9,34,14913.0,374,48
2017,159311,(ILCH1212) - Park Michigan [external],Submitted,1212 S. Michigan Ave.,60605,nan,,NEAR SOUTH SIDE,Multifamily Housing,325968.0,1982.0,1,,8,18680042.0,5198948.0,,,,73.3,196.7,77.7,211.0,3730.0,11.4,41.86688247,-87.62463952,"(41.86688247, -87.62463952)",2017-159311,9,34,14913.0,374,48
2018,159311,Park Michigan,Submitted,1212 S. Michigan Ave.,60605,1.0,False,NEAR SOUTH SIDE,Multifamily Housing,248087.0,1981.0,1,11786.0,2,20510391.8,8359744.9,,,,116.4,266.9,115.3,263.5,3856.2,15.5,41.86688247,-87.62463952,"(41.86688247, -87.62463952)",2018-159311,9,34,14913.0,374,48
2019,159311,(ILCH1212) - Park Michigan [external],Submitted,1212 S Michigan Ave,60605,1.0,False,NEAR SOUTH SIDE,Multifamily Housing,248087.0,1981.0,1,,2,20229516.0,5247682.0,,,,102.7,250.5,101.0,,3644.2,14.7,41.86688247,-87.62463952,"(41.86688247, -87.62463952)",2019-159311,9,34,14913.0,374,48
2021,159311,Park Michigan,Submitted,1212 S Michigan Ave,60605,1.0,False,NEAR SOUTH SIDE,Multifamily Housing,313446.0,1981.0,1,,5,17835400.9,4462689.2,0.0,0.0,,93.4,228.9,98.3,241.4,2784.4,11.7,41.86688247,-87.62463952,"(41.86688247, -87.62463952)",2021-159311,9,34,14913.0,374,48
2016,159312,2101 S. Michigan Apartments,Submitted,2101 South Michigan Avenue,60616,nan,,NEAR SOUTH SIDE,Multifamily Housing,204401.0,1971.0,1,,22,6220389.9,17597598.2,,,,116.5,186.0,125.0,194.9,2081.2,10.2,41.85376667,-87.62338606,"(41.85376667, -87.62338606)",2016-159312,9,34,21194.0,374,48
2017,159312,2101 S. Michigan Apartments,Submitted,2101 South Michigan Avenue,60616,nan,,NEAR SOUTH SIDE,Multifamily Housing,204401.0,1971.0,1,,65,3177969.0,16908429.0,,,,98.3,135.7,103.8,141.5,1485.7,7.3,41.85376667,-87.62338606,"(41.85376667, -87.62338606)",2017-159312,9,34,21194.0,374,48
2018,159312,2101 S. Michigan Apartments,Submitted,2101 South Michigan Avenue,60616,3.5,False,NEAR SOUTH SIDE,Multifamily Housing,204401.0,1971.0,1,15183.0,55,2945894.2,20268698.4,,,,113.6,144.5,110.5,141.3,1566.7,7.7,41.85376667,-87.62338606,"(41.85376667, -87.62338606)",2018-159312,9,34,21194.0,374,48
2019,159312,2101 South Michigan Apartments,Submitted,2101 S Michigan Ave,60616,3.0,False,NEAR SOUTH SIDE,Multifamily Housing,204401.0,1971.0,1,,61,2380573.9,20098697.9,,,,110.0,,,,,,41.85376667,-87.62338606,"(41.85376667, -87.62338606)",2019-159312,9,34,21194.0,374,48
2021,159312,2101 S. Michigan Apartments,Submitted,2101 S Michigan Ave,60616,4.0,False,NEAR SOUTH SIDE,Multifamily Housing,204401.0,1971.0,1,,79,3876564.3,12146700.3,0.0,0.0,,78.4,115.5,83.6,120.4,1198.8,5.9,41.85376667,-87.62338606,"(41.85376667, -87.62338606)",2021-159312,9,34,21194.0,374,48
2015,159315,1401 South State,Submitted,1401 S State Street,60605,nan,,NEAR SOUTH SIDE,Multifamily Housing,287705.0,2008.0,1,,9,11103160.0,18198552.0,,,,101.8,187.6,105.1,191.5,3197.0,11.1,41.86368261,-87.6269152,"(41.86368261, -87.6269152)",2015-159315,9,34,14913.0,374,48
2016,159315,1401 South State,Submitted,1401 South State Street,60605,nan,,NEAR SOUTH SIDE,Multifamily Housing,287705.0,2008.0,1,,,11576083.5,17803600.0,,,,102.1,191.3,108.4,196.8,3079.4,10.7,41.86368261,-87.6269152,"(41.86368261, -87.6269152)",2016-159315,9,34,14913.0,374,48
2017,159315,1401 South State,Submitted,1401 South State Street,60605,nan,,NEAR SOUTH SIDE,Multifamily Housing,287705.0,2008.0,1,,56,10037323.0,6079563.0,,,,56.0,131.7,58.6,135.4,2178.8,7.6,41.86368261,-87.6269152,"(41.86368261, -87.6269152)",2017-159315,9,34,14913.0,374,48
2018,159315,1401 South State,Submitted,1401 South State Street,60605,1.0,False,NEAR SOUTH SIDE,Multifamily Housing,287705.0,2008.0,1,13168.0,6,11226271.6,24515143.0,,,,124.2,198.7,124.5,197.2,3169.8,11.0,41.86368261,-87.6269152,"(41.86368261, -87.6269152)",2018-159315,9,34,14913.0,374,48
2019,159315,1401 S State St,Submitted,1401 S State St,60605,1.0,False,NEAR SOUTH SIDE,Multifamily Housing,287705.0,2008.0,1,11980.0,12,12034257.1,16535913.6,,,,99.3,177.5,98.5,,2880.4,10.0,41.86368261,-87.6269152,"(41.86368261, -87.6269152)",2019-159315,9,34,14913.0,374,48
2021,159315,1401 South State,Submitted,1401 S State St,60605,2.0,False,NEAR SOUTH SIDE,Multifamily Housing,353505.0,2008.0,1,,23,11185201.3,13198341.6,0.0,0.0,,84.8,157.0,87.9,159.3,2298.6,8.0,41.86368261,-87.6269152,"(41.86368261, -87.6269152)",2021-159315,9,34,14913.0,374,48
2016,159323,Minnie Riperton Apartments,Submitted,4250 S. PRINCETON AVE,60609,nan,,FULLER PARK,Multifamily Housing,211036.0,1970.0,1,,67,4375132.5,15550816.3,,,,94.4,142.5,100.4,147.2,1632.4,7.7,41.8167422,-87.63470433,"(41.8167422, -87.63470433)",2016-159323,9,3,14924.0,189,12
2017,159323,Minnie Riperton Apartments,Submitted,4250 S. PRINCETON AVE,60609,nan,,FULLER PARK,Multifamily Housing,211036.0,1970.0,1,,43,4154212.0,14020182.0,,,,86.1,131.6,93.5,140.5,1512.8,7.2,41.8167422,-87.63470433,"(41.8167422, -87.63470433)",2017-159323,9,3,14924.0,189,12
2018,159323,Minnie Riperton Apartments,Submitted,4250 S. PRINCETON AVE,60609,2.0,False,FULLER PARK,Multifamily Housing,211036.0,1970.0,1,9920.0,48,4503410.1,13947024.0,,,,87.4,129.1,85.6,127.3,1490.0,7.1,41.8167422,-87.63470433,"(41.8167422, -87.63470433)",2018-159323,9,3,14924.0,189,12
2016,159326,Hilliard Homes Phase II Limited Partnership (Family),Submitted,2030 S State St,60616,nan,,NEAR SOUTH SIDE,Multifamily Housing,169000.0,1966.0,1,,53,3668524.4,12985134.6,,,,98.5,148.8,104.2,152.2,1365.9,8.1,41.85460358,-87.6280721,"(41.85460358, -87.6280721)",2016-159326,9,34,21194.0,330,12
2017,159326,Hilliard Homes Phase II Limited Partnership (Family),Submitted,2030 S State St,60616,nan,,NEAR SOUTH SIDE,Multifamily Housing,169000.0,1966.0,1,,54,3499170.0,12552962.0,,,,95.0,143.0,101.4,149.2,1313.7,7.8,41.85460358,-87.6280721,"(41.85460358, -87.6280721)",2017-159326,9,34,21194.0,330,12
2018,159326,Hilliard Homes Phase II Limited Partnership (Family),Submitted,2030 S State St,60616,2.5,False,NEAR SOUTH SIDE,Multifamily Housing,173883.0,1966.0,1,8985.0,56,3681548.0,13425996.0,,,,98.4,140.4,98.4,138.1,1325.6,7.6,41.85460358,-87.6280721,"(41.85460358, -87.6280721)",2018-159326,9,34,21194.0,330,12
2019,159326,Hilliard Homes Phase II Limited Partnership,Submitted,2030 S State St,60616,2.5,False,NEAR SOUTH SIDE,Multifamily Housing,173883.0,1966.0,1,,55,3586148.5,13259109.5,,,,96.9,,,,,,41.85460358,-87.6280721,"(41.85460358, -87.6280721)",2019-159326,9,34,21194.0,330,12
2021,159326,Hilliard Homes Phase II Limited Partnership (Family),Submitted,2030 S State St,60616,2.5,False,NEAR SOUTH SIDE,Multifamily Housing,173883.0,1966.0,1,,56,3833801.7,12088732.3,0.0,0.0,,91.6,134.7,97.4,139.0,1189.7,6.8,41.85460358,-87.6280721,"(41.85460358, -87.6280721)",2021-159326,9,34,21194.0,330,12
2015,159411,1130 South Michigan,Submitted,1130 S Michigan Ave,60605,nan,,LOOP,Multifamily Housing,717245.0,1967.0,1,,80,10638067.0,44131631.0,,,,76.4,111.2,79.7,114.7,4481.0,6.2,41.86850103,-87.62470374999998,"(41.86850103, -87.62470375)",2015-159411,10,38,14913.0,368,48
2016,159411,1130 South Michigan,Submitted,1130 S Michigan Ave,60605,nan,,LOOP,Multifamily Housing,717245.0,1967.0,1,,59,15589683.9,43845285.8,,,,82.9,132.4,88.8,138.6,5202.3,7.3,41.86850103,-87.62470375,"(41.86850103, -87.62470375)",2016-159411,10,38,14913.0,368,48
2017,159411,1130 South Michigan,Submitted,1130 S Michigan Ave,60605,nan,,LOOP,Multifamily Housing,717245.0,1967.0,1,,53,16300219.0,41914665.0,,,,81.2,132.7,86.3,137.4,5240.1,7.3,41.86850103,-87.62470375,"(41.86850103, -87.62470375)",2017-159411,10,38,14913.0,368,48
2018,159411,1130 South Michigan,Submitted,1130 S Michigan Ave,60605,2.5,False,LOOP,Multifamily Housing,717245.0,1967.0,1,31179.0,57,17011259.6,42325786.0,,,,82.7,128.4,80.6,124.8,5078.2,7.1,41.86850103,-87.62470375,"(41.86850103, -87.62470375)",2018-159411,10,38,14913.0,368,48
